file,latin,name,grade,flags,source_count,source_domains,source_tiers,urls
begonia_rex.json,Begonia rex,Rex begonia,A,,5,missouribotanicalgarden.org;missouribotanicalgarden.org;rhs.org.uk;aspca.org;torontomastergardeners.ca,A_preferred;A_preferred;A_preferred;A_preferred;C_blog_commercial,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?isprofile=0&taxonid=242218;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?isprofile=0&taxonid=444254;https://www.rhs.org.uk/plants/begonias/houseplants;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/rex-begonia;https://www.torontomastergardeners.ca/gardeningguides/growing-begonias-indoors-a-toronto-master-gardeners-guide/
begonia_taliensis.json,Begonia taliensis,Taliensis begonia,A,,3,rhs.org.uk;missouribotanicalgarden.org;powo.science.kew.org,A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/begonia;https://www.missouribotanicalgarden.org/plantfinder/plantfindersearch.aspx?genus=Begonia;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60431874-2
begonia_venosa.json,Begonia venosa,Veined begonia,A,,5,aspca.org;orchidbotanics.co.uk;blasus.co.uk;bwhplantco.com;thespruce.com,A_preferred;C_blog_commercial;C_blog_commercial;C_blog_commercial;C_blog_commercial,https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/begonia;https://www.orchidbotanics.co.uk/product-page/begonia-venosa;https://www.blasus.co.uk/begonia-venosa;https://bwhplantco.com/blogs/care-guides/begonia-care-the-complete-guide;https://www.thespruce.com/houseplant-humidity-tips-pros-hate-8767262
begonia_×_tuberhybrida.json,Begonia × tuberhybrida,Tuberous begonia,A,,6,rhs.org.uk;extension.umn.edu;hgic.clemson.edu;missouribotanicalgarden.org;aspca.org;plants.ces.ncsu.edu,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/begonias/houseplants;https://extension.umn.edu/flowers/tuberous-begonias;https://hgic.clemson.edu/factsheet/growing-begonias-indoors/;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=a437;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/begonia;https://plants.ces.ncsu.edu/plants/begonia-tuberous-types/
bellis_perennis.json,Bellis perennis,English daisy,A,,4,rhs.org.uk;missouribotanicalgarden.org;plants.ces.ncsu.edu;thespruce.com,A_preferred;A_preferred;A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/94326/bellis-perennis/details;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=b749;https://plants.ces.ncsu.edu/plants/bellis-perennis/;https://www.thespruce.com/english-daisy-plant-overview-4767251
beta_vulgaris_subsp._cicla.json,Beta vulgaris subsp. cicla,Swiss chard,A,,4,rhs.org.uk;rhs.org.uk;hort.extension.wisc.edu;aspca.org,A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/vegetables/chard/grow-your-own;https://www.rhs.org.uk/advice/grow-your-own/containers/july-edible-container-idea;https://hort.extension.wisc.edu/articles/swiss-chard/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/beets
billbergia_nutans.json,Billbergia nutans,Queen's tears,A,,4,rhs.org.uk;bromeliads.info;gardenerspath.com;gardenersworld.com,A_preferred;C_blog_commercial;C_blog_commercial;C_blog_commercial,https://www.rhs.org.uk/plants/2301/billbergia-nutans/details;https://www.bromeliads.info/bromeliad-plant-growing-specifications-billbergia-nutans/;https://gardenerspath.com/plants/houseplants/grow-queens-tears/;https://www.gardenersworld.com/plants/billbergia-nutans/
boea_hygroscopica.json,Boea hygroscopica,Rock violet,B,,3,resources.austplants.com.au;gesneriadsociety.org;gardeningwithangus.com.au,C_blog_commercial;B_credible;C_blog_commercial,https://resources.austplants.com.au/stories/boea-hygroscopica-commonly-known-as-rock-violet/;https://www.gesneriadsociety.org/wp-content/uploads/2016/06/Gesneriads2016Q3HD.pdf;https://gardeningwithangus.com.au/boea-hygroscopica-rock-violet/
borago_officinalis.json,Borago officinalis,Borage,A,,3,rhs.org.uk;plants.ces.ncsu.edu;gardenersworld.com,A_preferred;A_preferred;C_blog_commercial,https://www.rhs.org.uk/herbs/borago-officinalis;https://plants.ces.ncsu.edu/plants/borago-officinalis/;https://www.gardenersworld.com/plants/borago-officinalis/
browallia_speciosa.json,Browallia speciosa,Sapphire flower,A,,4,plants.ces.ncsu.edu;bhg.com;gardenia.net;thespruce.com,A_preferred;C_blog_commercial;C_blog_commercial;C_blog_commercial,https://plants.ces.ncsu.edu/plants/browallia-speciosa/;https://www.bhg.com/gardening/plant-dictionary/annual/browallia/;https://www.gardenia.net/plant/browallia-speciosa-sapphire-flower;https://www.thespruce.com/browallia-plant-profile-4800592
brugmansia_suaveolens.json,Brugmansia suaveolens,Angel's trumpet,A,,4,rhs.org.uk;rhs.org.uk;missouribotanicalgarden.org;poisonousplants.cvmbs.colostate.edu,A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/79128/brugmansia-suaveolens/details;https://www.rhs.org.uk/plants/brugmansia/growing-guide;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=287209;https://poisonousplants.cvmbs.colostate.edu/plant/119
brunfelsia_pauciflora.json,Brunfelsia pauciflora,Yesterday-today-and-tomorrow,A,,3,missouribotanicalgarden.org;edis.ifas.ufl.edu;rhs.org.uk,A_preferred;A_preferred;A_preferred,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=b563;https://edis.ifas.ufl.edu/publication/FP096;https://www.rhs.org.uk/plants/3033/brunfelsia-pauciflora/details
buxus_sempervirens.json,Buxus sempervirens,Common boxwood,A,,6,rhs.org.uk;rhs.org.uk;missouribotanicalgarden.org;plants.ces.ncsu.edu;aspca.org;canr.msu.edu,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/2579/buxus-sempervirens/details;https://www.rhs.org.uk/plants/box/growing-guide;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=243283;https://plants.ces.ncsu.edu/plants/buxus-sempervirens/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/boxwood;https://www.canr.msu.edu/news/boxwood_insect_pests
caladium_bicolor.json,Caladium bicolor,Caladium,A,,4,bloomscape.com;thespruce.com;gardendesign.com;aspca.org,C_blog_commercial;C_blog_commercial;C_blog_commercial;A_preferred,https://bloomscape.com/plant-care-guide/caladium/;https://www.thespruce.com/how-to-grow-caladium-1902744;https://www.gardendesign.com/plants/caladium.html;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/caladium
caladium_praetermissum.json,Caladium praetermissum,Hilo Beauty caladium,A,,5,nparks.gov.sg;powo.science.kew.org;gardeningsolutions.ifas.ufl.edu;missouribotanicalgarden.org;aspca.org,B_credible;A_preferred;A_preferred;A_preferred;A_preferred,https://www.nparks.gov.sg/florafaunaweb/flora/1/6/1635;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77135976-1;https://gardeningsolutions.ifas.ufl.edu/plants/ornamentals/caladiums/;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=a438;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/caladium
calathea_lutea.json,Calathea lutea,Cigar Calathea,A,,3,rhs.org.uk;plants.ces.ncsu.edu;gardenia.net,A_preferred;A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/305769/calathea-lutea/details;https://plants.ces.ncsu.edu/plants/goeppertia-lutea/;https://www.gardenia.net/plant/calathea-lutea
calendula_officinalis.json,Calendula officinalis,Pot marigold,A,,6,rhs.org.uk;rhs.org.uk;extension.usu.edu;hort.extension.wisc.edu;aspca.org;thespruce.com,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/calendula;https://www.rhs.org.uk/plants/62350/calendula-officinalis/details;https://extension.usu.edu/yardandgarden/research/calendula-in-the-garden;https://hort.extension.wisc.edu/articles/calendula-calendula-officinalis/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/holligold;https://www.thespruce.com/growing-and-using-calendula-1402626
callistemon_citrinus.json,Callistemon citrinus,Crimson bottlebrush,A,,3,rhs.org.uk;aspca.org;gardeningknowhow.com,A_preferred;A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/2687/callistemon-citrinus/details;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/callistemon-citrinus;https://www.gardeningknowhow.com/ornamental/shrubs/bottlebrush/growing-bottlebrush-plants.htm
calycanthus_floridus.json,Calycanthus floridus,Carolina allspice,A,,5,plants.ces.ncsu.edu;clemson.edu;chicagobotanic.org;rhs.org.uk;gardendesign.com,A_preferred;A_preferred;B_credible;A_preferred;C_blog_commercial,https://plants.ces.ncsu.edu/plants/calycanthus-floridus/;https://www.clemson.edu/cafls/demo/plant_profiles/calycanthus-floridus-carolina-allspice.html;https://www.chicagobotanic.org/plantevaluation/comparative-evaluation-sweetshrubs;https://www.rhs.org.uk/plants/2817/calycanthus-floridus/details;https://www.gardendesign.com/shrubs/sweetshrub.html
camellia_japonica.json,Camellia japonica,Japanese camellia,A,,5,aspca.org;americancamellias.com;internationalcamellia.org;thespruce.com;camelliasaustralia.com.au,A_preferred;B_credible;B_credible;C_blog_commercial;C_blog_commercial,https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/camellia;https://www.americancamellias.com/education-and-camellia-care/general-culture-requirements/container-grown-camellias;https://internationalcamellia.org/en-us/caring-for-camellias/pests-and-diseases-of-camellias;https://www.thespruce.com/japanese-camellia-growing-guide-5210436;https://camelliasaustralia.com.au/cultivation/camellias-in-containers/
camellia_sinensis.json,Camellia sinensis,Tea plant,A,,6,rhs.org.uk;rhs.org.uk;rhs.org.uk;hgic.clemson.edu;americancamellias.com;aspca.org,A_preferred;A_preferred;A_preferred;A_preferred;B_credible;A_preferred,https://www.rhs.org.uk/plants/2867/camellia-sinensis/details;https://www.rhs.org.uk/plants/articles/misc/grow-your-own-tea;https://www.rhs.org.uk/plants/camellia/growing-guide;https://hgic.clemson.edu/factsheet/camellia-diseases-insect-pests/;https://www.americancamellias.com/education-and-camellia-care/general-culture-requirements/container-grown-camellias;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/common-camellia
campanula_isophylla.json,Campanula isophylla,Italian bellflower,A,,4,tenhaveplant.nl;plants.ces.ncsu.edu;rhs.org.uk;lacostegardencentre.com,C_blog_commercial;A_preferred;A_preferred;C_blog_commercial,https://tenhaveplant.nl/en/campanula/consumer-2/;https://plants.ces.ncsu.edu/plants/campanula-isophylla/;https://www.rhs.org.uk/plants/28682/campanula-isophylla/details;https://www.lacostegardencentre.com/news/2/houseplant-of-the-month-campanula
campyloneurum_phyllitidis.json,Campyloneurum phyllitidis,Long strap fern,A,,5,fnps.org;regionalconservation.org;wildflower.org;andysorchids.com;powo.science.kew.org,B_credible;B_credible;B_credible;C_blog_commercial;A_preferred,https://www.fnps.org/plant/campyloneurum-phyllitidis;https://www.regionalconservation.org/beta/nfyn/plantdetail.asp?tx=Campphyl;https://www.wildflower.org/plants/result.php?id_plant=CAPH5;https://andysorchids.com/pictureframe.asp?picid=1442;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17063380-1
capsicum_annuum.json,Capsicum annuum,Pepper plant,A,,5,rhs.org.uk;rhs.org.uk;extension.umd.edu;extension.oregonstate.edu;merckvetmanual.com,A_preferred;A_preferred;A_preferred;A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/71018/capsicum-annuum/details;https://www.rhs.org.uk/vegetables/peppers/grow-your-own;https://extension.umd.edu/resource/growing-peppers-home-garden;https://extension.oregonstate.edu/catalog/ec-1227-grow-your-own-peppers;https://www.merckvetmanual.com/special-pet-topics/poisoning/plants-poisonous-to-animals
carum_carvi.json,Carum carvi,Caraway,A,,5,rhs.org.uk;extension.illinois.edu;plants.ces.ncsu.edu;extension.msstate.edu;powo.science.kew.org,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/3148/carum-carvi/details;https://extension.illinois.edu/herbs/caraway;https://plants.ces.ncsu.edu/plants/carum-carvi/;https://extension.msstate.edu/publications/easy-grow-herbs-for-the-landscape;https://powo.science.kew.org/taxon/urn%3Alsid%3Aipni.org%3Anames%3A839677-1
caryota_mitis.json,Caryota mitis,Fishtail palm,A,,5,rhs.org.uk;plants.ces.ncsu.edu;thespruce.com;thompson-morgan.com;powo.science.kew.org,A_preferred;A_preferred;C_blog_commercial;C_blog_commercial;A_preferred,https://www.rhs.org.uk/plants/75193/caryota-mitis/details;https://plants.ces.ncsu.edu/plants/caryota-mitis/;https://www.thespruce.com/growing-caryota-palms-indoors-1902879;https://www.thompson-morgan.com/p/caryota-mitis/wkf4472TM;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665616-1
catharanthus_roseus.json,Catharanthus roseus,Madagascar periwinkle,A,,4,missouribotanicalgarden.org;rhs.org.uk;plants.ces.ncsu.edu;aspca.org,A_preferred;A_preferred;A_preferred;A_preferred,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=a569;https://www.rhs.org.uk/plants/98105/catharanthus-roseus/details;https://plants.ces.ncsu.edu/plants/catharanthus-roseus/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/vinca
celosia_argentea.json,Celosia argentea,Plumed Cockscomb,A,,3,rhs.org.uk;edis.ifas.ufl.edu;missouribotanicalgarden.org,A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/celosia/growing-guide;https://edis.ifas.ufl.edu/publication/FP128;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=280441
centaurea_cyanus.json,Centaurea cyanus,Cornflower,A,,4,missouribotanicalgarden.org;plants.ces.ncsu.edu;rhs.org.uk;aspca.org,A_preferred;A_preferred;A_preferred;A_preferred,https://www.missouribotanicalgarden.org/plantfinder/PlantFinderDetails.aspx?taxonid=277177;https://plants.ces.ncsu.edu/plants/centaurea-cyanus/;https://www.rhs.org.uk/plants/46174/centaurea-cyanus/details;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/cornflower
centranthus_ruber.json,Centranthus ruber,Red valerian,A,,4,rhs.org.uk;gardenersworld.com;thespruce.com;gardenersworld.com,A_preferred;C_blog_commercial;C_blog_commercial;C_blog_commercial,https://www.rhs.org.uk/plants/93739/centranthus-ruber/details;https://www.gardenersworld.com/how-to/grow-plants/red-valerian/;https://www.thespruce.com/centranthus-ruber-plant-profile-5069950;https://www.gardenersworld.com/plants/centranthus-ruber/
cephalocereus_senilis.json,Cephalocereus senilis,Old man cactus,A,,4,plants.ces.ncsu.edu;rhs.org.uk;gardenerspath.com;aspca.org,A_preferred;A_preferred;C_blog_commercial;A_preferred,https://plants.ces.ncsu.edu/plants/cephalocereus-senilis/;https://www.rhs.org.uk/plants/types/cacti-succulents/houseplants/growing-guide;https://gardenerspath.com/plants/succulents/grow-old-man-cactus/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/old-man-cactus
cereus_hildmannianus.json,Cereus hildmannianus,Hildmann's tree cactus,A,,6,powo.science.kew.org;rhs.org.uk;gardenersworld.com;llifle.com;opuntiads.com;worldofsucculents.com,A_preferred;A_preferred;C_blog_commercial;C_blog_commercial;C_blog_commercial;C_blog_commercial,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:53030-2;https://www.rhs.org.uk/plants/types/cacti-succulents/houseplants/growing-guide;https://www.gardenersworld.com/how-to/grow-plants/how-to-repot-a-cactus-2/;https://www.llifle.com/Encyclopedia/CACTI/Family/Cactaceae/6489/Cereus_hildmannianus;https://opuntiads.com/oblog/wp-content/uploads/2017/05/Cereus-hildmannianus.pdf;https://worldofsucculents.com/cereus-hildmannianus-hedge-cactus/
cereus_repandus.json,Cereus repandus,Peruvian apple cactus,A,,4,rhs.org.uk;powo.science.kew.org;gardenia.net;harlowgardens.com,A_preferred;A_preferred;C_blog_commercial;C_blog_commercial,https://www.rhs.org.uk/plants/157556/cereus-repandus/details;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:130627-1;https://www.gardenia.net/plant/cereus-repandus-peruvian-apple-cactus-grow-care-guide;https://harlowgardens.com/peruvian-apple-cactus-plant-care-guide/
ceropegia_sandersonii.json,Ceropegia sandersonii,Parachute plant,A,,5,rhs.org.uk;pza.sanbi.org;powo.science.kew.org;gardenersworld.com;thespruce.com,A_preferred;B_credible;A_preferred;C_blog_commercial;C_blog_commercial,https://www.rhs.org.uk/plants/3448/ceropegia-sandersonii/details;https://pza.sanbi.org/ceropegia-sandersonii;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:95757-1;https://www.gardenersworld.com/plants/ceropegia-sandersonii/;https://www.thespruce.com/ceropegia-sandersonii-parachute-plant-care-guide-7971972
ceropegia_woodii.json,Ceropegia woodii,String of hearts,A,,5,rhs.org.uk;pza.sanbi.org;gardenersworld.com;ukhouseplants.com;catster.com,A_preferred;B_credible;C_blog_commercial;C_blog_commercial;C_blog_commercial,https://www.rhs.org.uk/plants/74288/ceropegia-linearis-subsp-woodii/details;https://pza.sanbi.org/ceropegia-linearis-subsp-woodii;https://www.gardenersworld.com/house-plants/how-to-grow-and-care-for-a-string-of-hearts-house-plant/;https://www.ukhouseplants.com/plants/chain-of-hearts-ceropegia-woodii;https://www.catster.com/cat-health-care/are-string-of-hearts-toxic-to-cats/
cestrum_nocturnum.json,Cestrum nocturnum,Night-blooming jasmine,A,,4,missouribotanicalgarden.org;thespruce.com;weeds.dpi.nsw.gov.au;msdvetmanual.com,A_preferred;C_blog_commercial;B_credible;C_blog_commercial,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?bt=4&taxonid=287193;https://www.thespruce.com/night-blooming-jasmine-growing-guide-5210438;https://weeds.dpi.nsw.gov.au/Weeds/Ladyofthenight;https://www.msdvetmanual.com/toxicology/poisonous-plants/houseplants-and-ornamentals-toxic-to-animals
chamaedorea_cataractarum.json,Chamaedorea cataractarum,Cat palm,A,,5,hgic.clemson.edu;thespruce.com;powo.science.kew.org;nparks.gov.sg;aspca.org,A_preferred;C_blog_commercial;A_preferred;B_credible;A_preferred,https://hgic.clemson.edu/factsheet/indoor-palms/;https://www.thespruce.com/cat-palm-care-guide-7559170;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:54852-2;https://www.nparks.gov.sg/florafaunaweb/flora/2/6/2611;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/chamaedorea
chamaedorea_elegans.json,Chamaedorea elegans,Parlor palm,A,,4,rhs.org.uk;rhs.org.uk;aspca.org;powo.science.kew.org,A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/chamaedorea/growing-guide;https://www.rhs.org.uk/plants/chamaedorea;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/chamaedorea;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:54865-2
chamaedorea_metallica.json,Chamaedorea metallica,Metallic Palm,A,,3,kew.org;plants.ces.ncsu.edu;rhs.org.uk,A_preferred;A_preferred;A_preferred,https://www.kew.org/plants/chamaedorea-metallica;https://plants.ces.ncsu.edu/plants/chamaedorea-metallica/;https://www.rhs.org.uk/plants/179312/chamaedorea-metallica/details
chamaedorea_seifrizii.json,Chamaedorea seifrizii,Bamboo palm,A,,4,rhs.org.uk;extension.psu.edu;epicgardening.com;powo.science.kew.org,A_preferred;A_preferred;C_blog_commercial;A_preferred,https://www.rhs.org.uk/plants/46437/chamaedorea-seifrizii/details;https://extension.psu.edu/palms-as-houseplants/;https://www.epicgardening.com/bamboo-palm-indoors/;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:54954-2
chamaerops_humilis.json,Chamaerops humilis,European fan palm,A,,6,plants.ces.ncsu.edu;rhs.org.uk;rhs.org.uk;hgic.clemson.edu;missouribotanicalgarden.org;gardenersworld.com,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred;C_blog_commercial,https://plants.ces.ncsu.edu/plants/chamaerops-humilis/;https://www.rhs.org.uk/plants/3695/chamaerops-humilis/details;https://www.rhs.org.uk/plants/types/trees/indoor-palms;https://hgic.clemson.edu/factsheet/indoor-palms/;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=299207;https://www.gardenersworld.com/plants/chamaerops-humilis/
chelidonium_majus.json,Chelidonium majus,Greater celandine,A,,5,rhs.org.uk;plants.ces.ncsu.edu;missouribotanicalgarden.org;cornellbotanicgardens.org;dnr.wisconsin.gov,A_preferred;A_preferred;A_preferred;B_credible;B_credible,https://www.rhs.org.uk/plants/3711/chelidonium-majus/details;https://plants.ces.ncsu.edu/plants/chelidonium-majus/;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=284857;https://cornellbotanicgardens.org/plant/celandine;https://dnr.wisconsin.gov/topic/Invasives/fact/Celandine
chionodoxa_forbesii.json,Chionodoxa forbesii,Glory-of-the-snow,A,,4,rhs.org.uk;bhg.com;farmergracy.co.uk;gardenia.net,A_preferred;C_blog_commercial;C_blog_commercial;C_blog_commercial,https://www.rhs.org.uk/plants/370266/scilla-forbesii/details;https://www.bhg.com/gardening/plant-dictionary/bulb/glory-of-the-snow/;https://www.farmergracy.co.uk/blogs/planting-care/chionodoxa-planting-instructions;https://www.gardenia.net/genus/chionodoxa-glory-of-the-snow
chlorophytum_comosum.json,Chlorophytum comosum,Spider plant,A,,3,rhs.org.uk;missouribotanicalgarden.org;aspca.org,A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/spider-plants/growing-guide;https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=b547;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/chlorophytum
chrysanthemum_morifolium.json,Chrysanthemum morifolium,Florist's chrysanthemum,A,,6,plants.ces.ncsu.edu;rhs.org.uk;rhs.org.uk;gardenersworld.com;sarahraven.com;aspca.org,A_preferred;A_preferred;A_preferred;C_blog_commercial;C_blog_commercial;A_preferred,https://plants.ces.ncsu.edu/plants/chrysanthemum-x-morifolium/;https://www.rhs.org.uk/plants/chrysanthemum;https://www.rhs.org.uk/plants/chrysanthemum/growing-guide;https://www.gardenersworld.com/how-to/grow-plants/chrysanthemums-grow-guide/;https://www.sarahraven.com/articles/how-to-plant-and-grow-chrysanthemums;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/chrysanthemum
cichorium_intybus.json,Cichorium intybus,Chicory,A,,5,rhs.org.uk;rhs.org.uk;extension.usu.edu;plants.ces.ncsu.edu;omafra.gov.on.ca,A_preferred;A_preferred;A_preferred;A_preferred;C_blog_commercial,https://www.rhs.org.uk/vegetables/chicory/grow-your-own;https://www.rhs.org.uk/plants/41554/cichorium-intybus/details;https://extension.usu.edu/yardandgarden/research/chicory-in-the-garden;https://plants.ces.ncsu.edu/plants/cichorium-intybus/;https://www.omafra.gov.on.ca/CropOp/en/indus_misc/pharm/chic.html
cissus_antarctica.json,Cissus antarctica,Kangaroo vine,A,,6,rhs.org.uk;plants.ces.ncsu.edu;shootgardening.com;plantnet.rbgsyd.nsw.gov.au;aspca.org;plnts.com,A_preferred;A_preferred;C_blog_commercial;B_credible;A_preferred;C_blog_commercial,https://www.rhs.org.uk/plants/82571/cissus-antarctica/details;https://plants.ces.ncsu.edu/plants/cissus-antarctica/;https://www.shootgardening.com/plants/cissus-antarctica;https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?lvl=sp&name=Cissus~antarctica&page=nswfl;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/grape-ivy;https://plnts.com/en/care/houseplants-family/cissus
cissus_discolor.json,Cissus discolor,Rex begonia vine,A,,4,savvygardening.com;thespruce.com;aspca.org;gardenia.net,C_blog_commercial;C_blog_commercial;A_preferred;C_blog_commercial,https://savvygardening.com/cissus-discolor/;https://www.thespruce.com/cissus-discolor-care-guide-8661638;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/begonia-climbing;https://www.gardenia.net/plant/cissus-discolor-rex-begonia-vine-grow-care-guide
citrus_japonica.json,Citrus japonica,Kumquat,A,,6,rhs.org.uk;rhs.org.uk;extension.umd.edu;hgic.clemson.edu;aspca.org;rhs.org.uk,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/83394/citrus-japonica-%28f%29/details;https://www.rhs.org.uk/fruit/citrus/grow-your-own;https://extension.umd.edu/resource/growing-dwarf-citrus;https://hgic.clemson.edu/factsheet/container-citrus-production/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/orange;https://www.rhs.org.uk/problems/citrus
citrus_reticulata.json,Citrus reticulata,Mandarin orange,A,,6,hort.extension.wisc.edu;monroe.cce.cornell.edu;rhs.org.uk;rhs.org.uk;ucanr.edu;aspca.org,A_preferred;C_blog_commercial;A_preferred;A_preferred;A_preferred;A_preferred,https://hort.extension.wisc.edu/articles/indoor-citrus/;https://monroe.cce.cornell.edu/resources/growing-dwarf-citrus;https://www.rhs.org.uk/fruit/citrus/grow-your-own;https://www.rhs.org.uk/problems/citrus;https://ucanr.edu/node/129790/printable/print;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/orange
citrus_sinensis.json,Citrus sinensis,Sweet orange,A,,6,extension.msstate.edu;aggie-horticulture.tamu.edu;extension.umd.edu;hgic.clemson.edu;rhs.org.uk;aspca.org,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred;A_preferred,https://extension.msstate.edu/news/southern-gardening/2025/use-containers-keep-citrus-growing-all-year;https://aggie-horticulture.tamu.edu/fruit-nut/fact-sheets/citrus/;https://extension.umd.edu/resource/growing-dwarf-citrus;https://hgic.clemson.edu/factsheet/container-citrus-production/;https://www.rhs.org.uk/problems/citrus;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/orange
clivia_miniata.json,Clivia miniata,Natal lily,A,,5,rhs.org.uk;rhs.org.uk;yardandgarden.extension.iastate.edu;plants.ces.ncsu.edu;aspca.org,A_preferred;A_preferred;A_preferred;A_preferred;A_preferred,https://www.rhs.org.uk/plants/4036/clivia-miniata/details;https://www.rhs.org.uk/plants/clivia/how-to-grow;https://yardandgarden.extension.iastate.edu/how-to/growing-clivia-indoors;https://plants.ces.ncsu.edu/plants/clivia-miniata/;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/clivia-lily
clusia_rosea.json,Clusia rosea,Autograph tree,A,,5,rhs.org.uk;aspca.org;gardendesign.com;thespruce.com;edis.ifas.ufl.edu,A_preferred;A_preferred;C_blog_commercial;C_blog_commercial;A_preferred,https://www.rhs.org.uk/plants/29557/clusia-rosea/details;https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants/clusia-rosea;https://www.gardendesign.com/houseplants/clusia.html;https://www.thespruce.com/growing-clusia-species-indoors-1902545;https://edis.ifas.ufl.edu/publication/ST172
